因子,方向
"['new_on_balance_volume', 'eri_low_10', 'Popularity_Index_20']","['true', 'false', 'true']"
"['new_on_balance_volume', 'eri_low_10', 'K线长度_max_20']","['true', 'false', 'true']"
"['new_on_balance_volume', 'eri_low_10', '成交额_std_10']","['true', 'false', 'true']"
"['new_on_balance_volume', 'eri_low_10', 'bais_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'eri_low_10', 'bais_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_10', 'bais_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_10', '涨跌幅_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_10', '涨跌幅_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_10', '量价相关系数_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_10', 'alpha150']","['true', 'false', 'true']"
"['new_on_balance_volume', 'eri_low_10', '涨跌幅_std_5']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_10', '涨跌幅_std_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_10', '涨跌幅_std_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_10', '涨跌幅_mean_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_10', '涨跌幅_mean_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_10', 'close']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'emv_5']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'emv_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'emv_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'amplitude_5']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'amplitude_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'amplitude_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'turnover_rate_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'eri_low_20', 'turnover_rate_10']","['true', 'false', 'true']"
"['new_on_balance_volume', 'eri_low_20', 'turnover_rate_20']","['true', 'false', 'true']"
"['new_on_balance_volume', 'eri_low_20', 'k_indicator_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'eri_low_20', 'k_indicator_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'k_indicator_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'd_indicator_5']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'd_indicator_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'd_indicator_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'j_indicator_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'eri_low_20', 'j_indicator_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'j_indicator_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'investment_income_coverage']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'interest_income_coverage']","['true', 'false', 'true']"
"['new_on_balance_volume', 'eri_low_20', 'profit_margin']","['true', 'false', 'true']"
"['new_on_balance_volume', 'eri_low_20', 'peg']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'eps']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'expense_coverage_ratio']","['true', 'false', 'true']"
"['new_on_balance_volume', 'eri_low_20', 'roa']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'debt_to_equity_ratio']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'roe']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'pb_ratio']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'pe_ratio']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', '成交额_std_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'eri_low_20', 'Stochastic_K_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'Volume_Ratio_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'MeanAmplitude_5']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', '成交额_mean_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'eri_low_20', 'On_balance_value']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'Popularity_Index_20']","['true', 'false', 'true']"
"['new_on_balance_volume', 'eri_low_20', 'K线长度_max_20']","['true', 'false', 'true']"
"['new_on_balance_volume', 'eri_low_20', '成交额_std_10']","['true', 'false', 'true']"
"['new_on_balance_volume', 'eri_low_20', 'bais_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'eri_low_20', 'bais_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'bais_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', '涨跌幅_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', '涨跌幅_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', '量价相关系数_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'alpha150']","['true', 'false', 'true']"
"['new_on_balance_volume', 'eri_low_20', '涨跌幅_std_5']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', '涨跌幅_std_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', '涨跌幅_std_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', '涨跌幅_mean_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', '涨跌幅_mean_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'eri_low_20', 'close']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'emv_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'emv_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'amplitude_5']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'amplitude_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'amplitude_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'turnover_rate_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_5', 'turnover_rate_10']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_5', 'turnover_rate_20']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_5', 'k_indicator_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_5', 'k_indicator_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'k_indicator_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'd_indicator_5']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'd_indicator_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'd_indicator_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'j_indicator_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_5', 'j_indicator_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'j_indicator_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'investment_income_coverage']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'interest_income_coverage']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_5', 'profit_margin']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_5', 'peg']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'eps']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'expense_coverage_ratio']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_5', 'roa']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'debt_to_equity_ratio']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'roe']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'pb_ratio']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'pe_ratio']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', '成交额_std_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_5', 'Stochastic_K_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'Volume_Ratio_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'MeanAmplitude_5']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', '成交额_mean_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_5', 'On_balance_value']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'Popularity_Index_20']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_5', 'K线长度_max_20']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_5', '成交额_std_10']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_5', 'bais_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_5', 'bais_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'bais_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', '涨跌幅_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', '涨跌幅_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', '量价相关系数_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'alpha150']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_5', '涨跌幅_std_5']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', '涨跌幅_std_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', '涨跌幅_std_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', '涨跌幅_mean_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', '涨跌幅_mean_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_5', 'close']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'emv_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'amplitude_5']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'amplitude_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'amplitude_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'turnover_rate_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_10', 'turnover_rate_10']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_10', 'turnover_rate_20']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_10', 'k_indicator_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_10', 'k_indicator_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'k_indicator_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'd_indicator_5']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'd_indicator_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'd_indicator_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'j_indicator_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_10', 'j_indicator_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'j_indicator_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'investment_income_coverage']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'interest_income_coverage']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_10', 'profit_margin']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_10', 'peg']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'eps']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'expense_coverage_ratio']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_10', 'roa']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'debt_to_equity_ratio']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'roe']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'pb_ratio']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'pe_ratio']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', '成交额_std_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_10', 'Stochastic_K_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'Volume_Ratio_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'MeanAmplitude_5']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', '成交额_mean_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_10', 'On_balance_value']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'Popularity_Index_20']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_10', 'K线长度_max_20']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_10', '成交额_std_10']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_10', 'bais_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_10', 'bais_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'bais_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', '涨跌幅_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', '涨跌幅_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', '量价相关系数_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'alpha150']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_10', '涨跌幅_std_5']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', '涨跌幅_std_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', '涨跌幅_std_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', '涨跌幅_mean_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', '涨跌幅_mean_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_10', 'close']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', 'amplitude_5']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', 'amplitude_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', 'amplitude_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', 'turnover_rate_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_20', 'turnover_rate_10']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_20', 'turnover_rate_20']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_20', 'k_indicator_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_20', 'k_indicator_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', 'k_indicator_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', 'd_indicator_5']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', 'd_indicator_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', 'd_indicator_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', 'j_indicator_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_20', 'j_indicator_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', 'j_indicator_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', 'investment_income_coverage']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', 'interest_income_coverage']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_20', 'profit_margin']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_20', 'peg']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', 'eps']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', 'expense_coverage_ratio']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_20', 'roa']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', 'debt_to_equity_ratio']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', 'roe']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', 'pb_ratio']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', 'pe_ratio']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', '成交额_std_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_20', 'Stochastic_K_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', 'Volume_Ratio_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', 'MeanAmplitude_5']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', '成交额_mean_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_20', 'On_balance_value']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', 'Popularity_Index_20']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_20', 'K线长度_max_20']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_20', '成交额_std_10']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_20', 'bais_5']","['true', 'false', 'true']"
"['new_on_balance_volume', 'emv_20', 'bais_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', 'bais_20']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', '涨跌幅_10']","['true', 'false', 'false']"
"['new_on_balance_volume', 'emv_20', '涨跌幅_20']","['true', 'false', 'false']"
