因子,方向
"['k_indicator_20', '涨跌幅_std_5']","['false', 'false']"
"['k_indicator_20', '涨跌幅_std_10']","['false', 'false']"
"['k_indicator_20', '涨跌幅_std_20']","['false', 'false']"
"['k_indicator_20', '涨跌幅_mean_10']","['false', 'false']"
"['k_indicator_20', '涨跌幅_mean_20']","['false', 'false']"
"['k_indicator_20', 'close']","['false', 'false']"
"['d_indicator_5', 'd_indicator_10']","['false', 'false']"
"['d_indicator_5', 'd_indicator_20']","['false', 'false']"
"['d_indicator_5', 'j_indicator_5']","['false', 'true']"
"['d_indicator_5', 'j_indicator_10']","['false', 'false']"
"['d_indicator_5', 'j_indicator_20']","['false', 'false']"
"['d_indicator_5', 'investment_income_coverage']","['false', 'false']"
"['d_indicator_5', 'interest_income_coverage']","['false', 'true']"
"['d_indicator_5', 'profit_margin']","['false', 'true']"
"['d_indicator_5', 'peg']","['false', 'false']"
"['d_indicator_5', 'eps']","['false', 'false']"
"['d_indicator_5', 'expense_coverage_ratio']","['false', 'true']"
"['d_indicator_5', 'roa']","['false', 'false']"
"['d_indicator_5', 'debt_to_equity_ratio']","['false', 'false']"
"['d_indicator_5', 'roe']","['false', 'false']"
"['d_indicator_5', 'pb_ratio']","['false', 'false']"
"['d_indicator_5', 'pe_ratio']","['false', 'false']"
"['d_indicator_5', '成交额_std_5']","['false', 'true']"
"['d_indicator_5', 'Stochastic_K_20']","['false', 'false']"
"['d_indicator_5', 'Volume_Ratio_20']","['false', 'false']"
"['d_indicator_5', 'MeanAmplitude_5']","['false', 'false']"
"['d_indicator_5', '成交额_mean_5']","['false', 'true']"
"['d_indicator_5', 'On_balance_value']","['false', 'false']"
"['d_indicator_5', 'Popularity_Index_20']","['false', 'true']"
"['d_indicator_5', 'K线长度_max_20']","['false', 'true']"
"['d_indicator_5', '成交额_std_10']","['false', 'true']"
"['d_indicator_5', 'bais_5']","['false', 'true']"
"['d_indicator_5', 'bais_10']","['false', 'false']"
"['d_indicator_5', 'bais_20']","['false', 'false']"
"['d_indicator_5', '涨跌幅_10']","['false', 'false']"
"['d_indicator_5', '涨跌幅_20']","['false', 'false']"
"['d_indicator_5', '量价相关系数_10']","['false', 'false']"
"['d_indicator_5', 'alpha150']","['false', 'true']"
"['d_indicator_5', '涨跌幅_std_5']","['false', 'false']"
"['d_indicator_5', '涨跌幅_std_10']","['false', 'false']"
"['d_indicator_5', '涨跌幅_std_20']","['false', 'false']"
"['d_indicator_5', '涨跌幅_mean_10']","['false', 'false']"
"['d_indicator_5', '涨跌幅_mean_20']","['false', 'false']"
"['d_indicator_5', 'close']","['false', 'false']"
"['d_indicator_10', 'd_indicator_20']","['false', 'false']"
"['d_indicator_10', 'j_indicator_5']","['false', 'true']"
"['d_indicator_10', 'j_indicator_10']","['false', 'false']"
"['d_indicator_10', 'j_indicator_20']","['false', 'false']"
"['d_indicator_10', 'investment_income_coverage']","['false', 'false']"
"['d_indicator_10', 'interest_income_coverage']","['false', 'true']"
"['d_indicator_10', 'profit_margin']","['false', 'true']"
"['d_indicator_10', 'peg']","['false', 'false']"
"['d_indicator_10', 'eps']","['false', 'false']"
"['d_indicator_10', 'expense_coverage_ratio']","['false', 'true']"
"['d_indicator_10', 'roa']","['false', 'false']"
"['d_indicator_10', 'debt_to_equity_ratio']","['false', 'false']"
"['d_indicator_10', 'roe']","['false', 'false']"
"['d_indicator_10', 'pb_ratio']","['false', 'false']"
"['d_indicator_10', 'pe_ratio']","['false', 'false']"
"['d_indicator_10', '成交额_std_5']","['false', 'true']"
"['d_indicator_10', 'Stochastic_K_20']","['false', 'false']"
"['d_indicator_10', 'Volume_Ratio_20']","['false', 'false']"
"['d_indicator_10', 'MeanAmplitude_5']","['false', 'false']"
"['d_indicator_10', '成交额_mean_5']","['false', 'true']"
"['d_indicator_10', 'On_balance_value']","['false', 'false']"
"['d_indicator_10', 'Popularity_Index_20']","['false', 'true']"
"['d_indicator_10', 'K线长度_max_20']","['false', 'true']"
"['d_indicator_10', '成交额_std_10']","['false', 'true']"
"['d_indicator_10', 'bais_5']","['false', 'true']"
"['d_indicator_10', 'bais_10']","['false', 'false']"
"['d_indicator_10', 'bais_20']","['false', 'false']"
"['d_indicator_10', '涨跌幅_10']","['false', 'false']"
"['d_indicator_10', '涨跌幅_20']","['false', 'false']"
"['d_indicator_10', '量价相关系数_10']","['false', 'false']"
"['d_indicator_10', 'alpha150']","['false', 'true']"
"['d_indicator_10', '涨跌幅_std_5']","['false', 'false']"
"['d_indicator_10', '涨跌幅_std_10']","['false', 'false']"
"['d_indicator_10', '涨跌幅_std_20']","['false', 'false']"
"['d_indicator_10', '涨跌幅_mean_10']","['false', 'false']"
"['d_indicator_10', '涨跌幅_mean_20']","['false', 'false']"
"['d_indicator_10', 'close']","['false', 'false']"
"['d_indicator_20', 'j_indicator_5']","['false', 'true']"
"['d_indicator_20', 'j_indicator_10']","['false', 'false']"
"['d_indicator_20', 'j_indicator_20']","['false', 'false']"
"['d_indicator_20', 'investment_income_coverage']","['false', 'false']"
"['d_indicator_20', 'interest_income_coverage']","['false', 'true']"
"['d_indicator_20', 'profit_margin']","['false', 'true']"
"['d_indicator_20', 'peg']","['false', 'false']"
"['d_indicator_20', 'eps']","['false', 'false']"
"['d_indicator_20', 'expense_coverage_ratio']","['false', 'true']"
"['d_indicator_20', 'roa']","['false', 'false']"
"['d_indicator_20', 'debt_to_equity_ratio']","['false', 'false']"
"['d_indicator_20', 'roe']","['false', 'false']"
"['d_indicator_20', 'pb_ratio']","['false', 'false']"
"['d_indicator_20', 'pe_ratio']","['false', 'false']"
"['d_indicator_20', '成交额_std_5']","['false', 'true']"
"['d_indicator_20', 'Stochastic_K_20']","['false', 'false']"
"['d_indicator_20', 'Volume_Ratio_20']","['false', 'false']"
"['d_indicator_20', 'MeanAmplitude_5']","['false', 'false']"
"['d_indicator_20', '成交额_mean_5']","['false', 'true']"
"['d_indicator_20', 'On_balance_value']","['false', 'false']"
"['d_indicator_20', 'Popularity_Index_20']","['false', 'true']"
"['d_indicator_20', 'K线长度_max_20']","['false', 'true']"
"['d_indicator_20', '成交额_std_10']","['false', 'true']"
"['d_indicator_20', 'bais_5']","['false', 'true']"
"['d_indicator_20', 'bais_10']","['false', 'false']"
"['d_indicator_20', 'bais_20']","['false', 'false']"
"['d_indicator_20', '涨跌幅_10']","['false', 'false']"
"['d_indicator_20', '涨跌幅_20']","['false', 'false']"
"['d_indicator_20', '量价相关系数_10']","['false', 'false']"
"['d_indicator_20', 'alpha150']","['false', 'true']"
"['d_indicator_20', '涨跌幅_std_5']","['false', 'false']"
"['d_indicator_20', '涨跌幅_std_10']","['false', 'false']"
"['d_indicator_20', '涨跌幅_std_20']","['false', 'false']"
"['d_indicator_20', '涨跌幅_mean_10']","['false', 'false']"
"['d_indicator_20', '涨跌幅_mean_20']","['false', 'false']"
"['d_indicator_20', 'close']","['false', 'false']"
"['j_indicator_5', 'j_indicator_10']","['true', 'false']"
"['j_indicator_5', 'j_indicator_20']","['true', 'false']"
"['j_indicator_5', 'investment_income_coverage']","['true', 'false']"
"['j_indicator_5', 'interest_income_coverage']","['true', 'true']"
"['j_indicator_5', 'profit_margin']","['true', 'true']"
"['j_indicator_5', 'peg']","['true', 'false']"
"['j_indicator_5', 'eps']","['true', 'false']"
"['j_indicator_5', 'expense_coverage_ratio']","['true', 'true']"
"['j_indicator_5', 'roa']","['true', 'false']"
"['j_indicator_5', 'debt_to_equity_ratio']","['true', 'false']"
"['j_indicator_5', 'roe']","['true', 'false']"
"['j_indicator_5', 'pb_ratio']","['true', 'false']"
"['j_indicator_5', 'pe_ratio']","['true', 'false']"
"['j_indicator_5', '成交额_std_5']","['true', 'true']"
"['j_indicator_5', 'Stochastic_K_20']","['true', 'false']"
"['j_indicator_5', 'Volume_Ratio_20']","['true', 'false']"
"['j_indicator_5', 'MeanAmplitude_5']","['true', 'false']"
"['j_indicator_5', '成交额_mean_5']","['true', 'true']"
"['j_indicator_5', 'On_balance_value']","['true', 'false']"
"['j_indicator_5', 'Popularity_Index_20']","['true', 'true']"
"['j_indicator_5', 'K线长度_max_20']","['true', 'true']"
"['j_indicator_5', '成交额_std_10']","['true', 'true']"
"['j_indicator_5', 'bais_5']","['true', 'true']"
"['j_indicator_5', 'bais_10']","['true', 'false']"
"['j_indicator_5', 'bais_20']","['true', 'false']"
"['j_indicator_5', '涨跌幅_10']","['true', 'false']"
"['j_indicator_5', '涨跌幅_20']","['true', 'false']"
"['j_indicator_5', '量价相关系数_10']","['true', 'false']"
"['j_indicator_5', 'alpha150']","['true', 'true']"
"['j_indicator_5', '涨跌幅_std_5']","['true', 'false']"
"['j_indicator_5', '涨跌幅_std_10']","['true', 'false']"
"['j_indicator_5', '涨跌幅_std_20']","['true', 'false']"
"['j_indicator_5', '涨跌幅_mean_10']","['true', 'false']"
"['j_indicator_5', '涨跌幅_mean_20']","['true', 'false']"
"['j_indicator_5', 'close']","['true', 'false']"
"['j_indicator_10', 'j_indicator_20']","['false', 'false']"
"['j_indicator_10', 'investment_income_coverage']","['false', 'false']"
"['j_indicator_10', 'interest_income_coverage']","['false', 'true']"
"['j_indicator_10', 'profit_margin']","['false', 'true']"
"['j_indicator_10', 'peg']","['false', 'false']"
"['j_indicator_10', 'eps']","['false', 'false']"
"['j_indicator_10', 'expense_coverage_ratio']","['false', 'true']"
"['j_indicator_10', 'roa']","['false', 'false']"
"['j_indicator_10', 'debt_to_equity_ratio']","['false', 'false']"
"['j_indicator_10', 'roe']","['false', 'false']"
"['j_indicator_10', 'pb_ratio']","['false', 'false']"
"['j_indicator_10', 'pe_ratio']","['false', 'false']"
"['j_indicator_10', '成交额_std_5']","['false', 'true']"
"['j_indicator_10', 'Stochastic_K_20']","['false', 'false']"
"['j_indicator_10', 'Volume_Ratio_20']","['false', 'false']"
"['j_indicator_10', 'MeanAmplitude_5']","['false', 'false']"
"['j_indicator_10', '成交额_mean_5']","['false', 'true']"
"['j_indicator_10', 'On_balance_value']","['false', 'false']"
"['j_indicator_10', 'Popularity_Index_20']","['false', 'true']"
"['j_indicator_10', 'K线长度_max_20']","['false', 'true']"
"['j_indicator_10', '成交额_std_10']","['false', 'true']"
"['j_indicator_10', 'bais_5']","['false', 'true']"
"['j_indicator_10', 'bais_10']","['false', 'false']"
"['j_indicator_10', 'bais_20']","['false', 'false']"
"['j_indicator_10', '涨跌幅_10']","['false', 'false']"
"['j_indicator_10', '涨跌幅_20']","['false', 'false']"
"['j_indicator_10', '量价相关系数_10']","['false', 'false']"
"['j_indicator_10', 'alpha150']","['false', 'true']"
"['j_indicator_10', '涨跌幅_std_5']","['false', 'false']"
"['j_indicator_10', '涨跌幅_std_10']","['false', 'false']"
"['j_indicator_10', '涨跌幅_std_20']","['false', 'false']"
"['j_indicator_10', '涨跌幅_mean_10']","['false', 'false']"
"['j_indicator_10', '涨跌幅_mean_20']","['false', 'false']"
"['j_indicator_10', 'close']","['false', 'false']"
"['j_indicator_20', 'investment_income_coverage']","['false', 'false']"
"['j_indicator_20', 'interest_income_coverage']","['false', 'true']"
"['j_indicator_20', 'profit_margin']","['false', 'true']"
"['j_indicator_20', 'peg']","['false', 'false']"
"['j_indicator_20', 'eps']","['false', 'false']"
"['j_indicator_20', 'expense_coverage_ratio']","['false', 'true']"
"['j_indicator_20', 'roa']","['false', 'false']"
"['j_indicator_20', 'debt_to_equity_ratio']","['false', 'false']"
"['j_indicator_20', 'roe']","['false', 'false']"
"['j_indicator_20', 'pb_ratio']","['false', 'false']"
"['j_indicator_20', 'pe_ratio']","['false', 'false']"
"['j_indicator_20', '成交额_std_5']","['false', 'true']"
"['j_indicator_20', 'Stochastic_K_20']","['false', 'false']"
"['j_indicator_20', 'Volume_Ratio_20']","['false', 'false']"
"['j_indicator_20', 'MeanAmplitude_5']","['false', 'false']"
"['j_indicator_20', '成交额_mean_5']","['false', 'true']"
"['j_indicator_20', 'On_balance_value']","['false', 'false']"
"['j_indicator_20', 'Popularity_Index_20']","['false', 'true']"
"['j_indicator_20', 'K线长度_max_20']","['false', 'true']"
"['j_indicator_20', '成交额_std_10']","['false', 'true']"
"['j_indicator_20', 'bais_5']","['false', 'true']"
"['j_indicator_20', 'bais_10']","['false', 'false']"
"['j_indicator_20', 'bais_20']","['false', 'false']"
"['j_indicator_20', '涨跌幅_10']","['false', 'false']"
"['j_indicator_20', '涨跌幅_20']","['false', 'false']"
"['j_indicator_20', '量价相关系数_10']","['false', 'false']"
"['j_indicator_20', 'alpha150']","['false', 'true']"
"['j_indicator_20', '涨跌幅_std_5']","['false', 'false']"
"['j_indicator_20', '涨跌幅_std_10']","['false', 'false']"
"['j_indicator_20', '涨跌幅_std_20']","['false', 'false']"
"['j_indicator_20', '涨跌幅_mean_10']","['false', 'false']"
"['j_indicator_20', '涨跌幅_mean_20']","['false', 'false']"
"['j_indicator_20', 'close']","['false', 'false']"
"['investment_income_coverage', 'interest_income_coverage']","['false', 'true']"
"['investment_income_coverage', 'profit_margin']","['false', 'true']"
"['investment_income_coverage', 'peg']","['false', 'false']"
"['investment_income_coverage', 'eps']","['false', 'false']"
"['investment_income_coverage', 'expense_coverage_ratio']","['false', 'true']"
"['investment_income_coverage', 'roa']","['false', 'false']"
"['investment_income_coverage', 'debt_to_equity_ratio']","['false', 'false']"
"['investment_income_coverage', 'roe']","['false', 'false']"
"['investment_income_coverage', 'pb_ratio']","['false', 'false']"
"['investment_income_coverage', 'pe_ratio']","['false', 'false']"
"['investment_income_coverage', '成交额_std_5']","['false', 'true']"
"['investment_income_coverage', 'Stochastic_K_20']","['false', 'false']"
"['investment_income_coverage', 'Volume_Ratio_20']","['false', 'false']"
"['investment_income_coverage', 'MeanAmplitude_5']","['false', 'false']"
"['investment_income_coverage', '成交额_mean_5']","['false', 'true']"
"['investment_income_coverage', 'On_balance_value']","['false', 'false']"
"['investment_income_coverage', 'Popularity_Index_20']","['false', 'true']"
"['investment_income_coverage', 'K线长度_max_20']","['false', 'true']"
"['investment_income_coverage', '成交额_std_10']","['false', 'true']"
"['investment_income_coverage', 'bais_5']","['false', 'true']"
"['investment_income_coverage', 'bais_10']","['false', 'false']"
"['investment_income_coverage', 'bais_20']","['false', 'false']"
"['investment_income_coverage', '涨跌幅_10']","['false', 'false']"
"['investment_income_coverage', '涨跌幅_20']","['false', 'false']"
"['investment_income_coverage', '量价相关系数_10']","['false', 'false']"
"['investment_income_coverage', 'alpha150']","['false', 'true']"
"['investment_income_coverage', '涨跌幅_std_5']","['false', 'false']"
"['investment_income_coverage', '涨跌幅_std_10']","['false', 'false']"
"['investment_income_coverage', '涨跌幅_std_20']","['false', 'false']"
"['investment_income_coverage', '涨跌幅_mean_10']","['false', 'false']"
"['investment_income_coverage', '涨跌幅_mean_20']","['false', 'false']"
"['investment_income_coverage', 'close']","['false', 'false']"
"['interest_income_coverage', 'profit_margin']","['true', 'true']"
"['interest_income_coverage', 'peg']","['true', 'false']"
"['interest_income_coverage', 'eps']","['true', 'false']"
"['interest_income_coverage', 'expense_coverage_ratio']","['true', 'true']"
"['interest_income_coverage', 'roa']","['true', 'false']"
"['interest_income_coverage', 'debt_to_equity_ratio']","['true', 'false']"
"['interest_income_coverage', 'roe']","['true', 'false']"
"['interest_income_coverage', 'pb_ratio']","['true', 'false']"
"['interest_income_coverage', 'pe_ratio']","['true', 'false']"
"['interest_income_coverage', '成交额_std_5']","['true', 'true']"
"['interest_income_coverage', 'Stochastic_K_20']","['true', 'false']"
"['interest_income_coverage', 'Volume_Ratio_20']","['true', 'false']"
"['interest_income_coverage', 'MeanAmplitude_5']","['true', 'false']"
"['interest_income_coverage', '成交额_mean_5']","['true', 'true']"
"['interest_income_coverage', 'On_balance_value']","['true', 'false']"
"['interest_income_coverage', 'Popularity_Index_20']","['true', 'true']"
"['interest_income_coverage', 'K线长度_max_20']","['true', 'true']"
"['interest_income_coverage', '成交额_std_10']","['true', 'true']"
"['interest_income_coverage', 'bais_5']","['true', 'true']"
"['interest_income_coverage', 'bais_10']","['true', 'false']"
"['interest_income_coverage', 'bais_20']","['true', 'false']"
"['interest_income_coverage', '涨跌幅_10']","['true', 'false']"
"['interest_income_coverage', '涨跌幅_20']","['true', 'false']"
"['interest_income_coverage', '量价相关系数_10']","['true', 'false']"
"['interest_income_coverage', 'alpha150']","['true', 'true']"
"['interest_income_coverage', '涨跌幅_std_5']","['true', 'false']"
"['interest_income_coverage', '涨跌幅_std_10']","['true', 'false']"
"['interest_income_coverage', '涨跌幅_std_20']","['true', 'false']"
"['interest_income_coverage', '涨跌幅_mean_10']","['true', 'false']"
"['interest_income_coverage', '涨跌幅_mean_20']","['true', 'false']"
"['interest_income_coverage', 'close']","['true', 'false']"
"['profit_margin', 'peg']","['true', 'false']"
"['profit_margin', 'eps']","['true', 'false']"
"['profit_margin', 'expense_coverage_ratio']","['true', 'true']"
"['profit_margin', 'roa']","['true', 'false']"
"['profit_margin', 'debt_to_equity_ratio']","['true', 'false']"
"['profit_margin', 'roe']","['true', 'false']"
"['profit_margin', 'pb_ratio']","['true', 'false']"
"['profit_margin', 'pe_ratio']","['true', 'false']"
"['profit_margin', '成交额_std_5']","['true', 'true']"
"['profit_margin', 'Stochastic_K_20']","['true', 'false']"
"['profit_margin', 'Volume_Ratio_20']","['true', 'false']"
"['profit_margin', 'MeanAmplitude_5']","['true', 'false']"
"['profit_margin', '成交额_mean_5']","['true', 'true']"
"['profit_margin', 'On_balance_value']","['true', 'false']"
"['profit_margin', 'Popularity_Index_20']","['true', 'true']"
"['profit_margin', 'K线长度_max_20']","['true', 'true']"
"['profit_margin', '成交额_std_10']","['true', 'true']"
"['profit_margin', 'bais_5']","['true', 'true']"
"['profit_margin', 'bais_10']","['true', 'false']"
"['profit_margin', 'bais_20']","['true', 'false']"
"['profit_margin', '涨跌幅_10']","['true', 'false']"
"['profit_margin', '涨跌幅_20']","['true', 'false']"
"['profit_margin', '量价相关系数_10']","['true', 'false']"
"['profit_margin', 'alpha150']","['true', 'true']"
"['profit_margin', '涨跌幅_std_5']","['true', 'false']"
"['profit_margin', '涨跌幅_std_10']","['true', 'false']"
"['profit_margin', '涨跌幅_std_20']","['true', 'false']"
"['profit_margin', '涨跌幅_mean_10']","['true', 'false']"
"['profit_margin', '涨跌幅_mean_20']","['true', 'false']"
"['profit_margin', 'close']","['true', 'false']"
"['peg', 'eps']","['false', 'false']"
"['peg', 'expense_coverage_ratio']","['false', 'true']"
"['peg', 'roa']","['false', 'false']"
"['peg', 'debt_to_equity_ratio']","['false', 'false']"
"['peg', 'roe']","['false', 'false']"
"['peg', 'pb_ratio']","['false', 'false']"
"['peg', 'pe_ratio']","['false', 'false']"
"['peg', '成交额_std_5']","['false', 'true']"
"['peg', 'Stochastic_K_20']","['false', 'false']"
"['peg', 'Volume_Ratio_20']","['false', 'false']"
"['peg', 'MeanAmplitude_5']","['false', 'false']"
"['peg', '成交额_mean_5']","['false', 'true']"
"['peg', 'On_balance_value']","['false', 'false']"
"['peg', 'Popularity_Index_20']","['false', 'true']"
"['peg', 'K线长度_max_20']","['false', 'true']"
"['peg', '成交额_std_10']","['false', 'true']"
"['peg', 'bais_5']","['false', 'true']"
"['peg', 'bais_10']","['false', 'false']"
"['peg', 'bais_20']","['false', 'false']"
"['peg', '涨跌幅_10']","['false', 'false']"
"['peg', '涨跌幅_20']","['false', 'false']"
"['peg', '量价相关系数_10']","['false', 'false']"
"['peg', 'alpha150']","['false', 'true']"
"['peg', '涨跌幅_std_5']","['false', 'false']"
"['peg', '涨跌幅_std_10']","['false', 'false']"
"['peg', '涨跌幅_std_20']","['false', 'false']"
"['peg', '涨跌幅_mean_10']","['false', 'false']"
"['peg', '涨跌幅_mean_20']","['false', 'false']"
"['peg', 'close']","['false', 'false']"
"['eps', 'expense_coverage_ratio']","['false', 'true']"
"['eps', 'roa']","['false', 'false']"
"['eps', 'debt_to_equity_ratio']","['false', 'false']"
"['eps', 'roe']","['false', 'false']"
"['eps', 'pb_ratio']","['false', 'false']"
"['eps', 'pe_ratio']","['false', 'false']"
"['eps', '成交额_std_5']","['false', 'true']"
"['eps', 'Stochastic_K_20']","['false', 'false']"
"['eps', 'Volume_Ratio_20']","['false', 'false']"
"['eps', 'MeanAmplitude_5']","['false', 'false']"
"['eps', '成交额_mean_5']","['false', 'true']"
"['eps', 'On_balance_value']","['false', 'false']"
"['eps', 'Popularity_Index_20']","['false', 'true']"
"['eps', 'K线长度_max_20']","['false', 'true']"
"['eps', '成交额_std_10']","['false', 'true']"
"['eps', 'bais_5']","['false', 'true']"
"['eps', 'bais_10']","['false', 'false']"
"['eps', 'bais_20']","['false', 'false']"
"['eps', '涨跌幅_10']","['false', 'false']"
"['eps', '涨跌幅_20']","['false', 'false']"
"['eps', '量价相关系数_10']","['false', 'false']"
"['eps', 'alpha150']","['false', 'true']"
"['eps', '涨跌幅_std_5']","['false', 'false']"
"['eps', '涨跌幅_std_10']","['false', 'false']"
"['eps', '涨跌幅_std_20']","['false', 'false']"
"['eps', '涨跌幅_mean_10']","['false', 'false']"
"['eps', '涨跌幅_mean_20']","['false', 'false']"
"['eps', 'close']","['false', 'false']"
"['expense_coverage_ratio', 'roa']","['true', 'false']"
"['expense_coverage_ratio', 'debt_to_equity_ratio']","['true', 'false']"
"['expense_coverage_ratio', 'roe']","['true', 'false']"
"['expense_coverage_ratio', 'pb_ratio']","['true', 'false']"
"['expense_coverage_ratio', 'pe_ratio']","['true', 'false']"
"['expense_coverage_ratio', '成交额_std_5']","['true', 'true']"
"['expense_coverage_ratio', 'Stochastic_K_20']","['true', 'false']"
"['expense_coverage_ratio', 'Volume_Ratio_20']","['true', 'false']"
"['expense_coverage_ratio', 'MeanAmplitude_5']","['true', 'false']"
"['expense_coverage_ratio', '成交额_mean_5']","['true', 'true']"
"['expense_coverage_ratio', 'On_balance_value']","['true', 'false']"
"['expense_coverage_ratio', 'Popularity_Index_20']","['true', 'true']"
"['expense_coverage_ratio', 'K线长度_max_20']","['true', 'true']"
"['expense_coverage_ratio', '成交额_std_10']","['true', 'true']"
"['expense_coverage_ratio', 'bais_5']","['true', 'true']"
"['expense_coverage_ratio', 'bais_10']","['true', 'false']"
"['expense_coverage_ratio', 'bais_20']","['true', 'false']"
"['expense_coverage_ratio', '涨跌幅_10']","['true', 'false']"
"['expense_coverage_ratio', '涨跌幅_20']","['true', 'false']"
"['expense_coverage_ratio', '量价相关系数_10']","['true', 'false']"
"['expense_coverage_ratio', 'alpha150']","['true', 'true']"
"['expense_coverage_ratio', '涨跌幅_std_5']","['true', 'false']"
"['expense_coverage_ratio', '涨跌幅_std_10']","['true', 'false']"
"['expense_coverage_ratio', '涨跌幅_std_20']","['true', 'false']"
"['expense_coverage_ratio', '涨跌幅_mean_10']","['true', 'false']"
"['expense_coverage_ratio', '涨跌幅_mean_20']","['true', 'false']"
"['expense_coverage_ratio', 'close']","['true', 'false']"
"['roa', 'debt_to_equity_ratio']","['false', 'false']"
"['roa', 'roe']","['false', 'false']"
"['roa', 'pb_ratio']","['false', 'false']"
"['roa', 'pe_ratio']","['false', 'false']"
"['roa', '成交额_std_5']","['false', 'true']"
"['roa', 'Stochastic_K_20']","['false', 'false']"
"['roa', 'Volume_Ratio_20']","['false', 'false']"
"['roa', 'MeanAmplitude_5']","['false', 'false']"
"['roa', '成交额_mean_5']","['false', 'true']"
"['roa', 'On_balance_value']","['false', 'false']"
"['roa', 'Popularity_Index_20']","['false', 'true']"
"['roa', 'K线长度_max_20']","['false', 'true']"
"['roa', '成交额_std_10']","['false', 'true']"
"['roa', 'bais_5']","['false', 'true']"
"['roa', 'bais_10']","['false', 'false']"
"['roa', 'bais_20']","['false', 'false']"
"['roa', '涨跌幅_10']","['false', 'false']"
"['roa', '涨跌幅_20']","['false', 'false']"
"['roa', '量价相关系数_10']","['false', 'false']"
"['roa', 'alpha150']","['false', 'true']"
"['roa', '涨跌幅_std_5']","['false', 'false']"
"['roa', '涨跌幅_std_10']","['false', 'false']"
"['roa', '涨跌幅_std_20']","['false', 'false']"
"['roa', '涨跌幅_mean_10']","['false', 'false']"
"['roa', '涨跌幅_mean_20']","['false', 'false']"
"['roa', 'close']","['false', 'false']"
"['debt_to_equity_ratio', 'roe']","['false', 'false']"
"['debt_to_equity_ratio', 'pb_ratio']","['false', 'false']"
"['debt_to_equity_ratio', 'pe_ratio']","['false', 'false']"
"['debt_to_equity_ratio', '成交额_std_5']","['false', 'true']"
"['debt_to_equity_ratio', 'Stochastic_K_20']","['false', 'false']"
"['debt_to_equity_ratio', 'Volume_Ratio_20']","['false', 'false']"
"['debt_to_equity_ratio', 'MeanAmplitude_5']","['false', 'false']"
"['debt_to_equity_ratio', '成交额_mean_5']","['false', 'true']"
"['debt_to_equity_ratio', 'On_balance_value']","['false', 'false']"
"['debt_to_equity_ratio', 'Popularity_Index_20']","['false', 'true']"
"['debt_to_equity_ratio', 'K线长度_max_20']","['false', 'true']"
"['debt_to_equity_ratio', '成交额_std_10']","['false', 'true']"
"['debt_to_equity_ratio', 'bais_5']","['false', 'true']"
"['debt_to_equity_ratio', 'bais_10']","['false', 'false']"
"['debt_to_equity_ratio', 'bais_20']","['false', 'false']"
"['debt_to_equity_ratio', '涨跌幅_10']","['false', 'false']"
"['debt_to_equity_ratio', '涨跌幅_20']","['false', 'false']"
"['debt_to_equity_ratio', '量价相关系数_10']","['false', 'false']"
"['debt_to_equity_ratio', 'alpha150']","['false', 'true']"
"['debt_to_equity_ratio', '涨跌幅_std_5']","['false', 'false']"
"['debt_to_equity_ratio', '涨跌幅_std_10']","['false', 'false']"
"['debt_to_equity_ratio', '涨跌幅_std_20']","['false', 'false']"
"['debt_to_equity_ratio', '涨跌幅_mean_10']","['false', 'false']"
"['debt_to_equity_ratio', '涨跌幅_mean_20']","['false', 'false']"
"['debt_to_equity_ratio', 'close']","['false', 'false']"
"['roe', 'pb_ratio']","['false', 'false']"
"['roe', 'pe_ratio']","['false', 'false']"
"['roe', '成交额_std_5']","['false', 'true']"
"['roe', 'Stochastic_K_20']","['false', 'false']"
"['roe', 'Volume_Ratio_20']","['false', 'false']"
"['roe', 'MeanAmplitude_5']","['false', 'false']"
"['roe', '成交额_mean_5']","['false', 'true']"
"['roe', 'On_balance_value']","['false', 'false']"
"['roe', 'Popularity_Index_20']","['false', 'true']"
"['roe', 'K线长度_max_20']","['false', 'true']"
"['roe', '成交额_std_10']","['false', 'true']"
"['roe', 'bais_5']","['false', 'true']"
"['roe', 'bais_10']","['false', 'false']"
"['roe', 'bais_20']","['false', 'false']"
"['roe', '涨跌幅_10']","['false', 'false']"
"['roe', '涨跌幅_20']","['false', 'false']"
"['roe', '量价相关系数_10']","['false', 'false']"
"['roe', 'alpha150']","['false', 'true']"
"['roe', '涨跌幅_std_5']","['false', 'false']"
"['roe', '涨跌幅_std_10']","['false', 'false']"
"['roe', '涨跌幅_std_20']","['false', 'false']"
"['roe', '涨跌幅_mean_10']","['false', 'false']"
"['roe', '涨跌幅_mean_20']","['false', 'false']"
"['roe', 'close']","['false', 'false']"
"['pb_ratio', 'pe_ratio']","['false', 'false']"
"['pb_ratio', '成交额_std_5']","['false', 'true']"
"['pb_ratio', 'Stochastic_K_20']","['false', 'false']"
"['pb_ratio', 'Volume_Ratio_20']","['false', 'false']"
"['pb_ratio', 'MeanAmplitude_5']","['false', 'false']"
"['pb_ratio', '成交额_mean_5']","['false', 'true']"
"['pb_ratio', 'On_balance_value']","['false', 'false']"
"['pb_ratio', 'Popularity_Index_20']","['false', 'true']"
"['pb_ratio', 'K线长度_max_20']","['false', 'true']"
"['pb_ratio', '成交额_std_10']","['false', 'true']"
"['pb_ratio', 'bais_5']","['false', 'true']"
"['pb_ratio', 'bais_10']","['false', 'false']"
